x_deg,y_deg,z_deg,n_frames,mean_opt_loss,median_opt_loss,std_opt_loss,mean_init_loss
135.0,-45.0,-90.0,73,0.010221267119050026,0.010289766825735569,0.003664740826934576,0.01804766245186329
-45.0,0.0,-135.0,73,0.010616662912070751,0.011327131651341915,0.0026834120508283377,0.01704968512058258
135.0,-180.0,45.0,73,0.010616662912070751,0.011327131651341915,0.0026834120508283377,0.01704968512058258
135.0,180.0,45.0,73,0.010616662912070751,0.011327131651341915,0.0026834120508283377,0.01704968512058258
-45.0,-180.0,0.0,73,0.010782807134091854,0.010999877005815506,0.0035281390883028507,0.016311917454004288
-45.0,180.0,0.0,73,0.010782807134091854,0.010999877005815506,0.0035281390883028507,0.016311917454004288
135.0,0.0,180.0,73,0.010782807134091854,0.010999877005815506,0.0035281390883028507,0.016311917454004288
-90.0,0.0,-45.0,73,0.01081523671746254,0.010804444551467896,0.002179729752242565,0.018288522958755493
90.0,-180.0,135.0,73,0.01081523671746254,0.010804444551467896,0.002179729752242565,0.018288522958755493
90.0,180.0,135.0,73,0.01081523671746254,0.010804444551467896,0.002179729752242565,0.018288522958755493
-180.0,45.0,135.0,73,0.010821262374520302,0.011085904203355312,0.003155023790895939,0.012953221797943115
0.0,135.0,-45.0,73,0.010821262374520302,0.011085904203355312,0.003155023790895939,0.012953221797943115
180.0,45.0,135.0,73,0.010821262374520302,0.011085904203355312,0.003155023790895939,0.012953221797943115
135.0,0.0,-180.0,73,0.01084682997316122,0.010999876074492931,0.0034581776708364487,0.016311917454004288
-135.0,-180.0,-180.0,73,0.010874402709305286,0.011145365424454212,0.0035661738365888596,0.013963558711111546
-135.0,-180.0,180.0,73,0.010940398089587688,0.011145505122840405,0.0034732960630208254,0.013963558711111546
-135.0,180.0,180.0,73,0.010940398089587688,0.011145505122840405,0.0034732960630208254,0.013963558711111546
45.0,0.0,0.0,73,0.010940398089587688,0.011145505122840405,0.0034732960630208254,0.013963558711111546
-135.0,-135.0,135.0,73,0.010959883220493793,0.011533990502357483,0.0037256600335240364,0.01946316845715046
45.0,-45.0,-45.0,73,0.010959883220493793,0.011533990502357483,0.0037256600335240364,0.01946316845715046
-180.0,0.0,180.0,73,0.01101134717464447,0.011630100198090076,0.003839663928374648,0.016764996573328972
0.0,-180.0,0.0,73,0.01101134717464447,0.011630100198090076,0.003839663928374648,0.016764996573328972
0.0,180.0,0.0,73,0.01101134717464447,0.011630100198090076,0.003839663928374648,0.016764996573328972
180.0,0.0,180.0,73,0.01101134717464447,0.011630100198090076,0.003839663928374648,0.016764996573328972
-180.0,0.0,-180.0,73,0.011068852618336678,0.011630100198090076,0.0037459521554410458,0.016764996573328972
180.0,0.0,-180.0,73,0.011068852618336678,0.011630100198090076,0.0037459521554410458,0.016764996573328972
-45.0,-135.0,45.0,73,0.01112791895866394,0.011476065963506699,0.0030197238083928823,0.01993124559521675
135.0,-45.0,-135.0,73,0.01112791895866394,0.011476065963506699,0.0030197238083928823,0.01993124559521675
-135.0,180.0,-180.0,73,0.011169280856847763,0.011168836615979671,0.0032280785962939262,0.013963558711111546
-135.0,-135.0,90.0,73,0.011268774047493935,0.01178764645010233,0.0030807582661509514,0.019717713817954063
45.0,-45.0,-90.0,73,0.011268774047493935,0.01178764645010233,0.0030807582661509514,0.019717713817954063
90.0,135.0,-180.0,73,0.011338533833622932,0.011673507280647755,0.0023090916220098734,0.016584167256951332
-90.0,45.0,0.0,73,0.01139257475733757,0.011669430881738663,0.0022297659888863564,0.016584167256951332
90.0,135.0,180.0,73,0.01139257475733757,0.011669430881738663,0.0022297659888863564,0.016584167256951332
-180.0,-180.0,-180.0,73,0.011506573297083378,0.012255155481398106,0.0034987698309123516,0.016876403242349625
-90.0,-135.0,135.0,73,0.011524451896548271,0.012023000977933407,0.0041815005242824554,0.01893162913620472
90.0,-45.0,-45.0,73,0.011524451896548271,0.012023000977933407,0.0041815005242824554,0.01893162913620472
-90.0,45.0,-180.0,73,0.011529003269970417,0.012537557631731033,0.00318407965824008,0.013008934445679188
-90.0,45.0,180.0,73,0.011663571931421757,0.012537789531052113,0.0029575214721262455,0.013008934445679188
90.0,135.0,0.0,73,0.011663571931421757,0.012537789531052113,0.0029575214721262455,0.013008934445679188
0.0,45.0,-180.0,73,0.01173317339271307,0.011880770325660706,0.001977517968043685,0.01631685346364975
-180.0,135.0,0.0,73,0.011769615113735199,0.011944446712732315,0.001975143561139703,0.01631685346364975
0.0,45.0,180.0,73,0.011769615113735199,0.011944446712732315,0.001975143561139703,0.01631685346364975
180.0,135.0,0.0,73,0.011769615113735199,0.011944446712732315,0.001975143561139703,0.01631685346364975
-90.0,-135.0,45.0,73,0.011819103732705116,0.011747508309781551,0.0022468003444373608,0.02128671109676361
90.0,-45.0,-135.0,73,0.011819103732705116,0.011747508309781551,0.0022468003444373608,0.02128671109676361
-180.0,-45.0,-90.0,73,0.011852318421006203,0.01277026068419218,0.004000550135970116,0.0210444126278162
0.0,-135.0,90.0,73,0.011852318421006203,0.01277026068419218,0.004000550135970116,0.0210444126278162
180.0,-45.0,-90.0,73,0.011852318421006203,0.01277026068419218,0.004000550135970116,0.0210444126278162
-180.0,45.0,0.0,73,0.011859300546348095,0.012545709498226643,0.003027528990060091,0.016307814046740532
0.0,135.0,180.0,73,0.011859300546348095,0.012545709498226643,0.003027528990060091,0.016307814046740532
180.0,45.0,0.0,73,0.011859300546348095,0.012545709498226643,0.003027528990060091,0.016307814046740532
-180.0,-180.0,180.0,73,0.011867770925164223,0.012253992259502411,0.0029972924385219812,0.016876403242349625
-180.0,180.0,180.0,73,0.011867770925164223,0.012253992259502411,0.0029972924385219812,0.016876403242349625
0.0,0.0,0.0,73,0.011867770925164223,0.012253992259502411,0.0029972924385219812,0.016876403242349625
180.0,-180.0,180.0,73,0.011867770925164223,0.012253992259502411,0.0029972924385219812,0.016876403242349625
180.0,180.0,180.0,73,0.011867770925164223,0.012253992259502411,0.0029972924385219812,0.016876403242349625
180.0,-180.0,-180.0,73,0.01187971979379654,0.012254398316144943,0.002988639520481229,0.016876403242349625
-180.0,-45.0,-135.0,73,0.011894493363797665,0.012060385197401047,0.004046212881803513,0.02110975608229637
0.0,-135.0,45.0,73,0.011894493363797665,0.012060385197401047,0.004046212881803513,0.02110975608229637
180.0,-45.0,-135.0,73,0.011894493363797665,0.012060385197401047,0.004046212881803513,0.02110975608229637
-45.0,-135.0,135.0,73,0.011913372203707695,0.01278617512434721,0.0036616839934140444,0.021534064784646034
135.0,-45.0,-45.0,73,0.011913372203707695,0.01278617512434721,0.0036616839934140444,0.021534064784646034
-135.0,0.0,-180.0,73,0.011932889930903912,0.013377491384744644,0.003524826606735587,0.019452862441539764
-135.0,0.0,180.0,73,0.01193819846957922,0.013378274627029896,0.0035248224157840014,0.019452862441539764
45.0,-180.0,0.0,73,0.01193819846957922,0.013378274627029896,0.0035248224157840014,0.019452862441539764
45.0,180.0,0.0,73,0.01193819846957922,0.013378274627029896,0.0035248224157840014,0.019452862441539764
-90.0,-180.0,0.0,73,0.011985817924141884,0.012395385652780533,0.002921254141256213,0.01835903339087963
-90.0,180.0,0.0,73,0.011985817924141884,0.012395385652780533,0.002921254141256213,0.01835903339087963
90.0,0.0,180.0,73,0.011985817924141884,0.012395385652780533,0.002921254141256213,0.01835903339087963
90.0,0.0,-180.0,73,0.012052759528160095,0.0126300984993577,0.0028830363880842924,0.01835903339087963
-90.0,-180.0,-180.0,73,0.012074882164597511,0.013328100554645061,0.0042823064140975475,0.01495543122291565
0.0,135.0,-180.0,73,0.012084247544407845,0.012545742094516754,0.00268657342530787,0.016307814046740532
-180.0,180.0,-180.0,73,0.012086047790944576,0.012331411242485046,0.002854603109881282,0.016876403242349625
180.0,180.0,-180.0,73,0.012086047790944576,0.012331411242485046,0.002854603109881282,0.016876403242349625
-90.0,-180.0,180.0,73,0.01215097401291132,0.013328100554645061,0.004168144427239895,0.01495543122291565
-90.0,180.0,180.0,73,0.01215097401291132,0.013328100554645061,0.004168144427239895,0.01495543122291565
90.0,0.0,0.0,73,0.01215097401291132,0.013328100554645061,0.004168144427239895,0.01495543122291565
-180.0,-180.0,45.0,73,0.012398185208439827,0.012456358410418034,0.0020811629947274923,0.016271492466330528
-180.0,180.0,45.0,73,0.012398185208439827,0.012456358410418034,0.0020811629947274923,0.016271492466330528
0.0,0.0,-135.0,73,0.012398185208439827,0.012456358410418034,0.0020811629947274923,0.016271492466330528
180.0,-180.0,45.0,73,0.012398185208439827,0.012456358410418034,0.0020811629947274923,0.016271492466330528
180.0,180.0,45.0,73,0.012398185208439827,0.012456358410418034,0.0020811629947274923,0.016271492466330528
-90.0,180.0,-180.0,73,0.012527484446763992,0.013328100554645061,0.0037009117659181356,0.01495543122291565
-180.0,-135.0,135.0,73,0.012651054188609123,0.013201978988945484,0.003052801825106144,0.022817321121692657
0.0,-45.0,-45.0,73,0.012651054188609123,0.013201978988945484,0.003052801825106144,0.022817321121692657
180.0,-135.0,135.0,73,0.012651054188609123,0.013201978988945484,0.003052801825106144,0.022817321121692657
-180.0,135.0,-90.0,73,0.012728782370686531,0.01274172868579626,0.0023972676135599613,0.020288605242967606
0.0,45.0,90.0,73,0.012728782370686531,0.01274172868579626,0.0023972676135599613,0.020288605242967606
180.0,135.0,-90.0,73,0.012728782370686531,0.01274172868579626,0.0023972676135599613,0.020288605242967606
-135.0,45.0,0.0,73,0.012759317643940449,0.013546464033424854,0.002923965221270919,0.01827816851437092
45.0,135.0,180.0,73,0.012759317643940449,0.013546464033424854,0.002923965221270919,0.01827816851437092
-180.0,-45.0,-45.0,73,0.012836572714149952,0.013681548647582531,0.003587213344871998,0.02574600838124752
0.0,-135.0,135.0,73,0.012836572714149952,0.013681548647582531,0.003587213344871998,0.02574600838124752
180.0,-45.0,-45.0,73,0.012836572714149952,0.013681548647582531,0.003587213344871998,0.02574600838124752
45.0,135.0,-180.0,73,0.012889977544546127,0.013553432188928127,0.0027792982291430235,0.01827816851437092
-45.0,-180.0,-180.0,73,0.012994712218642235,0.014695697464048862,0.004234750755131245,0.019270988181233406
-135.0,-45.0,-135.0,73,0.013002709485590458,0.014522220939397812,0.004218286368995905,0.024131884798407555
45.0,-135.0,45.0,73,0.013002709485590458,0.014522220939397812,0.004218286368995905,0.024131884798407555
-45.0,-180.0,180.0,73,0.013044305145740509,0.014695703983306885,0.004151497967541218,0.019270988181233406
-45.0,180.0,180.0,73,0.013044305145740509,0.014695703983306885,0.004151497967541218,0.019270988181233406
135.0,0.0,0.0,73,0.013044305145740509,0.014695703983306885,0.004151497967541218,0.019270988181233406
-180.0,135.0,-45.0,73,0.013323831371963024,0.013380001299083233,0.0024014709051698446,0.020902119576931
0.0,45.0,135.0,73,0.013323831371963024,0.013380001299083233,0.0024014709051698446,0.020902119576931
180.0,135.0,-45.0,73,0.013323831371963024,0.013380001299083233,0.0024014709051698446,0.020902119576931
-135.0,-45.0,-90.0,73,0.0133898314088583,0.01446246262639761,0.0037412894889712334,0.024732917547225952
45.0,-135.0,90.0,73,0.0133898314088583,0.01446246262639761,0.0037412894889712334,0.024732917547225952
-180.0,45.0,90.0,73,0.01345533225685358,0.01403974462300539,0.0036921477876603603,0.01767943613231182
0.0,135.0,-90.0,73,0.01345533225685358,0.01403974462300539,0.0036921477876603603,0.01767943613231182
180.0,45.0,90.0,73,0.01345533225685358,0.01403974462300539,0.0036921477876603603,0.01767943613231182
-45.0,45.0,180.0,73,0.013487013056874275,0.013918827287852764,0.0026372980792075396,0.015770932659506798
135.0,135.0,0.0,73,0.013487013056874275,0.013918827287852764,0.0026372980792075396,0.015770932659506798
-45.0,45.0,-180.0,73,0.013508596457540989,0.01391883660107851,0.0025886378716677427,0.015770932659506798
-45.0,180.0,-180.0,73,0.013543661683797836,0.014695730991661549,0.0034468004014343023,0.019270988181233406
-180.0,-135.0,90.0,73,0.013625115156173706,0.013711300678551197,0.002705582184717059,0.023406218737363815
0.0,-45.0,-90.0,73,0.013625115156173706,0.013711300678551197,0.002705582184717059,0.023406218737363815
180.0,-135.0,90.0,73,0.013625115156173706,0.013711300678551197,0.002705582184717059,0.023406218737363815
-90.0,0.0,-180.0,73,0.013690526597201824,0.014913507737219334,0.003884815378114581,0.022800995036959648
-90.0,0.0,180.0,73,0.013692553155124187,0.014913477003574371,0.003880754578858614,0.022800995036959648
90.0,-180.0,0.0,73,0.013692553155124187,0.014913477003574371,0.003880754578858614,0.022800995036959648
90.0,180.0,0.0,73,0.013692553155124187,0.014913477003574371,0.003880754578858614,0.022800995036959648
-180.0,-45.0,180.0,73,0.0137301255017519,0.01432336401194334,0.0032772060949355364,0.025903763249516487
0.0,-135.0,0.0,73,0.0137301255017519,0.01432336401194334,0.0032772060949355364,0.025903763249516487
180.0,-45.0,180.0,73,0.0137301255017519,0.01432336401194334,0.0032772060949355364,0.025903763249516487
-180.0,45.0,45.0,73,0.013747097924351692,0.014581245370209217,0.0036900194827467203,0.01906895637512207
0.0,135.0,-135.0,73,0.013747097924351692,0.014581245370209217,0.0036900194827467203,0.01906895637512207
180.0,45.0,45.0,73,0.013747097924351692,0.014581245370209217,0.0036900194827467203,0.01906895637512207
-45.0,-135.0,0.0,73,0.013754662126302719,0.014167048037052155,0.0030642508063465357,0.026081440970301628
135.0,-45.0,180.0,73,0.013754662126302719,0.014167048037052155,0.0030642508063465357,0.026081440970301628
-180.0,-45.0,-180.0,73,0.013791749253869057,0.014323544688522816,0.003197618992999196,0.025903763249516487
180.0,-45.0,-180.0,73,0.013791749253869057,0.014323544688522816,0.003197618992999196,0.025903763249516487
-45.0,-180.0,-45.0,73,0.013797445222735405,0.01505154650658369,0.00381535105407238,0.02332320436835289
-45.0,180.0,-45.0,73,0.013797445222735405,0.01505154650658369,0.00381535105407238,0.02332320436835289
135.0,0.0,135.0,73,0.013797445222735405,0.01505154650658369,0.00381535105407238,0.02332320436835289
-135.0,-135.0,180.0,73,0.013839932158589363,0.015053525567054749,0.004297229927033186,0.023767614737153053
45.0,-45.0,0.0,73,0.013839932158589363,0.015053525567054749,0.004297229927033186,0.023767614737153053
135.0,-45.0,-180.0,73,0.013918383046984673,0.014174841344356537,0.002913298085331917,0.026081440970301628
-135.0,-135.0,-180.0,73,0.01393178105354309,0.015053612180054188,0.00416614068672061,0.023767614737153053
-90.0,-135.0,180.0,73,0.013987472280859947,0.014893789775669575,0.003896598005667329,0.024747489020228386
90.0,-45.0,0.0,73,0.013987472280859947,0.014893789775669575,0.003896598005667329,0.024747489020228386
0.0,-180.0,-180.0,73,0.014045975171029568,0.01510061975568533,0.004152175039052963,0.02438224107027054
-90.0,-135.0,-180.0,73,0.014055746607482433,0.014894254505634308,0.0037794194649904966,0.024747489020228386
-180.0,0.0,0.0,73,0.014122655615210533,0.015101470053195953,0.004016981925815344,0.02438224107027054
0.0,-180.0,180.0,73,0.014122655615210533,0.015101470053195953,0.004016981925815344,0.02438224107027054
0.0,180.0,180.0,73,0.014122655615210533,0.015101470053195953,0.004016981925815344,0.02438224107027054
180.0,0.0,0.0,73,0.014122655615210533,0.015101470053195953,0.004016981925815344,0.02438224107027054
-135.0,-45.0,-45.0,73,0.014160208404064178,0.014951936900615692,0.003197501879185438,0.02910015732049942
45.0,-135.0,135.0,73,0.014160208404064178,0.014951936900615692,0.003197501879185438,0.02910015732049942
0.0,180.0,-180.0,73,0.014276070520281792,0.01510328147560358,0.003781507723033428,0.02438224107027054
-90.0,-180.0,-135.0,73,0.014369663782417774,0.015913773328065872,0.0045027355663478374,0.021909529343247414
-90.0,180.0,-135.0,73,0.014369663782417774,0.015913773328065872,0.0045027355663478374,0.021909529343247414
90.0,0.0,45.0,73,0.014369663782417774,0.015913773328065872,0.0045027355663478374,0.021909529343247414
-90.0,-45.0,-135.0,73,0.014390922151505947,0.015653561800718307,0.004061994608491659,0.027227308601140976
90.0,-135.0,45.0,73,0.014390922151505947,0.015653561800718307,0.004061994608491659,0.027227308601140976
-180.0,0.0,135.0,73,0.014424895867705345,0.016032518818974495,0.0042522139847278595,0.024815520271658897
0.0,-180.0,-45.0,73,0.014424895867705345,0.016032518818974495,0.0042522139847278595,0.024815520271658897
0.0,180.0,-45.0,73,0.014424895867705345,0.016032518818974495,0.0042522139847278595,0.024815520271658897
180.0,0.0,135.0,73,0.014424895867705345,0.016032518818974495,0.0042522139847278595,0.024815520271658897
-45.0,-135.0,180.0,73,0.014659831300377846,0.015781527385115623,0.004186365753412247,0.02834816463291645
135.0,-45.0,0.0,73,0.014659831300377846,0.015781527385115623,0.004186365753412247,0.02834816463291645
-135.0,45.0,135.0,73,0.014670447446405888,0.01603960432112217,0.004124551545828581,0.01691364124417305
45.0,135.0,-45.0,73,0.014670447446405888,0.01603960432112217,0.004124551545828581,0.01691364124417305
-45.0,-135.0,-180.0,73,0.01468102540820837,0.015781810507178307,0.00414586067199707,0.02834816463291645
-180.0,-135.0,180.0,73,0.014799297787249088,0.015866683796048164,0.0036864683497697115,0.025982540100812912
0.0,-45.0,0.0,73,0.014799297787249088,0.015866683796048164,0.0036864683497697115,0.025982540100812912
180.0,-135.0,180.0,73,0.014799297787249088,0.015866683796048164,0.0036864683497697115,0.025982540100812912
-180.0,-135.0,-180.0,73,0.014828100800514221,0.01586725376546383,0.003659017151221633,0.025982540100812912
180.0,-135.0,-180.0,73,0.014828100800514221,0.01586725376546383,0.003659017151221633,0.025982540100812912
-45.0,-180.0,-135.0,73,0.01485501229763031,0.016462499275803566,0.004588142037391663,0.025415582582354546
-45.0,180.0,-135.0,73,0.01485501229763031,0.016462499275803566,0.004588142037391663,0.025415582582354546
135.0,0.0,45.0,73,0.01485501229763031,0.016462499275803566,0.004588142037391663,0.025415582582354546
-90.0,-45.0,-90.0,73,0.014890463091433048,0.015787998214364052,0.003364273114129901,0.026952499523758888
90.0,-135.0,90.0,73,0.014890463091433048,0.015787998214364052,0.003364273114129901,0.026952499523758888
-45.0,45.0,45.0,73,0.014950405806303024,0.01527759712189436,0.0029200143180787563,0.020022159442305565
135.0,135.0,-135.0,73,0.014950405806303024,0.01527759712189436,0.0029200145509094,0.020022159442305565
-135.0,-180.0,0.0,73,0.015136965550482273,0.015556052327156067,0.0026201773434877396,0.021707167848944664
-135.0,180.0,0.0,73,0.015136965550482273,0.015556052327156067,0.0026201773434877396,0.021707167848944664
45.0,0.0,180.0,73,0.015136965550482273,0.015556052327156067,0.0026201773434877396,0.021707167848944664
-135.0,-45.0,-180.0,73,0.015153450891375542,0.016573727130889893,0.004026883747428656,0.027649134397506714
-135.0,-45.0,180.0,73,0.01516995020210743,0.016573281958699226,0.003996298648416996,0.027649134397506714
45.0,-135.0,0.0,73,0.01516995020210743,0.016573281958699226,0.003996298648416996,0.027649134397506714
45.0,0.0,-180.0,73,0.015210852026939392,0.015571805648505688,0.002591579221189022,0.021707167848944664
-45.0,-45.0,-90.0,73,0.015213461592793465,0.01515064388513565,0.00279724202118814,0.026402967050671577
135.0,-135.0,90.0,73,0.015213461592793465,0.01515064388513565,0.00279724202118814,0.026402967050671577
-45.0,-180.0,-90.0,73,0.015225193463265896,0.016422124579548836,0.00420507974922657,0.02709406614303589
-45.0,180.0,-90.0,73,0.015225193463265896,0.016422124579548836,0.00420507974922657,0.02709406614303589
135.0,0.0,90.0,73,0.015225193463265896,0.016422124579548836,0.00420507974922657,0.02709406614303589
45.0,-180.0,-180.0,73,0.015286363661289215,0.01592976786196232,0.003940040711313486,0.027295086532831192
45.0,180.0,-180.0,73,0.015331516973674297,0.015930401161313057,0.0038747331127524376,0.027295086532831192
-135.0,0.0,0.0,73,0.015343865379691124,0.0159302931278944,0.0038437461480498314,0.027295086532831192
45.0,-180.0,180.0,73,0.015343865379691124,0.0159302931278944,0.0038437461480498314,0.027295086532831192
45.0,180.0,180.0,73,0.015343865379691124,0.0159302931278944,0.0038437461480498314,0.027295086532831192
-135.0,-180.0,-135.0,73,0.015385155566036701,0.016178391873836517,0.003912747371941805,0.021737363189458847
-135.0,180.0,-135.0,73,0.015385155566036701,0.016178391873836517,0.003912747371941805,0.021737363189458847
45.0,0.0,45.0,73,0.015385155566036701,0.016178391873836517,0.003912747371941805,0.021737363189458847
-90.0,-135.0,0.0,73,0.01539202407002449,0.01578725315630436,0.002628656104207039,0.028078079223632812
90.0,-45.0,180.0,73,0.01539202407002449,0.01578725315630436,0.002628656104207039,0.028078079223632812
-90.0,-180.0,-45.0,73,0.01542716845870018,0.01626809500157833,0.0034906105138361454,0.02431624010205269
-90.0,180.0,-45.0,73,0.01542716845870018,0.01626809500157833,0.0034906105138361454,0.02431624010205269
90.0,0.0,135.0,73,0.01542716845870018,0.01626809500157833,0.0034906105138361454,0.02431624010205269
90.0,-45.0,-180.0,73,0.01545577310025692,0.015797609463334084,0.0025602667592465878,0.028078079223632812
-135.0,-90.0,-180.0,73,0.015482462011277676,0.017218152061104774,0.00462840311229229,0.02943636290729046
-180.0,-90.0,-135.0,73,0.015482843853533268,0.017218051478266716,0.004623968154191971,0.02943636290729046
-135.0,-90.0,180.0,73,0.015482843853533268,0.017218051478266716,0.004623968154191971,0.02943636290729046
-90.0,-90.0,135.0,73,0.015482843853533268,0.017218051478266716,0.004623968154191971,0.02943636290729046
-45.0,-90.0,90.0,73,0.015482843853533268,0.017218051478266716,0.004623968154191971,0.02943636290729046
0.0,-90.0,45.0,73,0.015482843853533268,0.017218051478266716,0.004623968154191971,0.02943636290729046
45.0,-90.0,0.0,73,0.015482843853533268,0.017218051478266716,0.004623968154191971,0.02943636290729046
90.0,-90.0,-45.0,73,0.015482843853533268,0.017218051478266716,0.004623968154191971,0.02943636290729046
135.0,-90.0,-90.0,73,0.015482843853533268,0.017218051478266716,0.004623968154191971,0.02943636290729046
180.0,-90.0,-135.0,73,0.015482843853533268,0.017218051478266716,0.004623968154191971,0.02943636290729046
0.0,-135.0,-180.0,73,0.01570846699178219,0.016306286677718163,0.0041897534392774105,0.03246041387319565
-180.0,-45.0,0.0,73,0.01570972427725792,0.016306240111589432,0.004183894954621792,0.03246041387319565
0.0,-135.0,180.0,73,0.01570972427725792,0.016306240111589432,0.004183894954621792,0.03246041387319565
180.0,-45.0,0.0,73,0.01570972427725792,0.016306240111589432,0.004183894954621792,0.03246041387319565
-90.0,-180.0,-90.0,73,0.015710828825831413,0.016755321994423866,0.004315052181482315,0.025786906480789185
-90.0,180.0,-90.0,73,0.015710828825831413,0.016755321994423866,0.004315052181482315,0.025786906480789185
90.0,0.0,90.0,73,0.015710828825831413,0.016755321994423866,0.004315052181482315,0.025786906480789185
-45.0,0.0,-180.0,73,0.015834100544452667,0.016675405204296112,0.0036779011134058237,0.024848107248544693
-90.0,-45.0,180.0,73,0.015838533639907837,0.017309486865997314,0.004564368166029453,0.03029514104127884
90.0,-135.0,0.0,73,0.015838533639907837,0.017309486865997314,0.004564368166029453,0.03029514104127884
-90.0,-45.0,-180.0,73,0.015839004889130592,0.01730944775044918,0.004563007969409227,0.03029514104127884
-45.0,-45.0,-45.0,73,0.015898142009973526,0.016039161011576653,0.0028293959330767393,0.027029264718294144
135.0,-135.0,135.0,73,0.015898142009973526,0.016039161011576653,0.0028293959330767393,0.027029264718294144
-45.0,0.0,180.0,73,0.015928680077195168,0.016675496473908424,0.003497846657410264,0.024848107248544693
135.0,-180.0,0.0,73,0.015928680077195168,0.016675496473908424,0.003497846657410264,0.024848107248544693
135.0,180.0,0.0,73,0.015928680077195168,0.016675496473908424,0.003497846657410264,0.024848107248544693
90.0,180.0,-180.0,73,0.015959283336997032,0.01667342521250248,0.003534348914399743,0.02630321867763996
90.0,-180.0,-180.0,73,0.015971079468727112,0.016637802124023438,0.0035096826031804085,0.02630321867763996
-135.0,-135.0,45.0,73,0.016063278540968895,0.01576751284301281,0.002172602340579033,0.02438213676214218
45.0,-45.0,-135.0,73,0.016063278540968895,0.01576751284301281,0.002172602340579033,0.02438213676214218
-90.0,0.0,0.0,73,0.016128018498420715,0.01668984442949295,0.003308572806417942,0.02630321867763996
90.0,-180.0,180.0,73,0.016128018498420715,0.01668984442949295,0.003308572806417942,0.02630321867763996
90.0,180.0,180.0,73,0.016128018498420715,0.01668984442949295,0.003308572806417942,0.02630321867763996
-180.0,-90.0,-90.0,73,0.016191162168979645,0.017698122188448906,0.004830459598451853,0.03110140562057495
-135.0,-90.0,-135.0,73,0.016191162168979645,0.017698122188448906,0.00483046006411314,0.03110140562057495
-90.0,-90.0,180.0,73,0.016191162168979645,0.017698122188448906,0.004830459598451853,0.03110140562057495
-45.0,-90.0,135.0,73,0.016191162168979645,0.017698122188448906,0.004830459598451853,0.03110140562057495
0.0,-90.0,90.0,73,0.016191162168979645,0.017698122188448906,0.004830459598451853,0.03110140562057495
45.0,-90.0,45.0,73,0.016191162168979645,0.017698122188448906,0.004830459598451853,0.03110140562057495
90.0,-90.0,0.0,73,0.016191162168979645,0.017698122188448906,0.004830459598451853,0.03110140562057495
135.0,-90.0,-45.0,73,0.016191162168979645,0.017698122188448906,0.004830459598451853,0.03110140562057495
180.0,-90.0,-90.0,73,0.016191162168979645,0.017698122188448906,0.004830459598451853,0.03110140562057495
-90.0,-90.0,-180.0,73,0.01622752659022808,0.017697511240839958,0.004753635730594397,0.03110140562057495
-45.0,-45.0,-135.0,73,0.016300974413752556,0.017233477905392647,0.0035270897205919027,0.028582772240042686
135.0,-135.0,45.0,73,0.016300974413752556,0.017233477905392647,0.0035270897205919027,0.028582772240042686
-180.0,-90.0,-180.0,73,0.016302818432450294,0.017277425155043602,0.003856700612232089,0.02972179651260376
180.0,-90.0,-180.0,73,0.016302818432450294,0.017277425155043602,0.003856700612232089,0.02972179651260376
-180.0,-90.0,180.0,73,0.01632319949567318,0.017277425155043602,0.003835211042314768,0.02972179651260376
-135.0,-90.0,135.0,73,0.01632319949567318,0.017277425155043602,0.003835211042314768,0.02972179651260376
-90.0,-90.0,90.0,73,0.01632319949567318,0.017277425155043602,0.003835211042314768,0.02972179651260376
-45.0,-90.0,45.0,73,0.01632319949567318,0.017277425155043602,0.003835211042314768,0.02972179651260376
0.0,-90.0,0.0,73,0.01632319949567318,0.017277425155043602,0.003835211042314768,0.02972179651260376
45.0,-90.0,-45.0,73,0.01632319949567318,0.017277425155043602,0.003835211042314768,0.02972179651260376
90.0,-90.0,-90.0,73,0.01632319949567318,0.017277425155043602,0.003835211042314768,0.02972179651260376
135.0,-90.0,-135.0,73,0.01632319949567318,0.017277425155043602,0.003835211042314768,0.02972179651260376
180.0,-90.0,180.0,73,0.01632319949567318,0.017277425155043602,0.003835211042314768,0.02972179651260376
-135.0,0.0,135.0,73,0.016541503369808197,0.018116511404514313,0.004484031815081835,0.02791900746524334
45.0,-180.0,-45.0,73,0.016541503369808197,0.018116511404514313,0.004484031815081835,0.02791900746524334
45.0,180.0,-45.0,73,0.016541503369808197,0.018116511404514313,0.004484031815081835,0.02791900746524334
135.0,-180.0,-180.0,73,0.016579056158661842,0.016660086810588837,0.0028393371030688286,0.021987656131386757
135.0,180.0,-180.0,73,0.016583474352955818,0.016660088673233986,0.0028181765228509903,0.021987656131386757
-45.0,0.0,0.0,73,0.016595657914876938,0.016660086810588837,0.002789650345221162,0.021987656131386757
135.0,-180.0,180.0,73,0.016595657914876938,0.016660086810588837,0.002789650345221162,0.021987656131386757
135.0,180.0,180.0,73,0.016595657914876938,0.016660086810588837,0.002789650345221162,0.021987656131386757
-180.0,-45.0,135.0,73,0.016643483191728592,0.01725396141409874,0.0037966398522257805,0.03261817246675491
0.0,-135.0,-45.0,73,0.016643483191728592,0.01725396141409874,0.0037966398522257805,0.03261817246675491
180.0,-45.0,135.0,73,0.016643483191728592,0.01725396141409874,0.0037966398522257805,0.03261817246675491
-180.0,0.0,90.0,73,0.016646912321448326,0.017774907872080803,0.004347096662968397,0.03038119524717331
