x_deg,y_deg,z_deg,n_frames,mean_opt_loss,median_opt_loss,std_opt_loss,mean_init_loss
-135.0,-90.0,180.0,73,0.0023953712079674006,0.0021674761082977057,0.0008985060267150402,0.003716487204656005
-90.0,-90.0,135.0,73,0.0023953712079674006,0.0021674761082977057,0.0008985060267150402,0.003716487204656005
-45.0,-90.0,90.0,73,0.0023953712079674006,0.0021674761082977057,0.0008985060267150402,0.003716487204656005
0.0,-90.0,45.0,73,0.0023953712079674006,0.0021674761082977057,0.0008985060267150402,0.003716487204656005
45.0,-90.0,0.0,73,0.0023953712079674006,0.0021674761082977057,0.0008985060267150402,0.003716487204656005
90.0,-90.0,-45.0,73,0.0023953712079674006,0.0021674761082977057,0.0008985060267150402,0.003716487204656005
135.0,-90.0,-90.0,73,0.0023953712079674006,0.0021674761082977057,0.0008985060267150402,0.003716487204656005
180.0,-90.0,-135.0,73,0.0023953712079674006,0.0021674761082977057,0.0008985060267150402,0.003716487204656005
135.0,-90.0,-180.0,73,0.0024354716297239065,0.0022803025785833597,0.0011615474941208959,0.0055529531091451645
-135.0,-45.0,90.0,73,0.002459942130371928,0.0024036457762122154,0.0007406885852105916,0.0053081028163433075
45.0,-135.0,-90.0,73,0.002459942130371928,0.0024036457762122154,0.0007406885852105916,0.0053081028163433075
-45.0,-45.0,90.0,73,0.0027118090074509382,0.0027455731760710478,0.0006300887907855213,0.004335928708314896
135.0,-135.0,-90.0,73,0.0027118090074509382,0.0027455731760710478,0.0006300887907855213,0.004335928708314896
-135.0,-45.0,135.0,73,0.0027216498274356127,0.002479907823726535,0.0011330486740916967,0.004511086270213127
45.0,-135.0,-45.0,73,0.0027216498274356127,0.002479907823726535,0.0011330486740916967,0.004511086270213127
-135.0,-135.0,-135.0,73,0.0027753182221204042,0.00238988921046257,0.0013949410058557987,0.0032239467836916447
45.0,-45.0,45.0,73,0.0027753182221204042,0.00238988921046257,0.0013949410058557987,0.0032239467836916447
-90.0,-135.0,-90.0,73,0.003154205624014139,0.002936386503279209,0.0009688832797110081,0.005679171998053789
90.0,-45.0,90.0,73,0.003154205624014139,0.002936386503279209,0.0009688832797110081,0.005679171998053789
-45.0,-135.0,-90.0,73,0.0031648268923163414,0.003196688601747155,0.000660620687995106,0.006018194369971752
135.0,-45.0,90.0,73,0.0031648268923163414,0.003196688601747155,0.000660620687995106,0.006018194369971752
-180.0,-45.0,90.0,73,0.0031941269990056753,0.003333988832309842,0.0008433937910012901,0.005864492617547512
0.0,-135.0,-90.0,73,0.0031941269990056753,0.003333988832309842,0.0008433937910012901,0.005864492617547512
180.0,-45.0,90.0,73,0.0031941269990056753,0.003333988832309842,0.0008433937910012901,0.005864492617547512
-45.0,-135.0,0.0,73,0.003328154096379876,0.0025843605399131775,0.0019956869073212147,0.00631720433011651
135.0,-45.0,180.0,73,0.003328154096379876,0.0025843605399131775,0.0019956869073212147,0.00631720433011651
135.0,-45.0,-180.0,73,0.0033355180639773607,0.0025843598414212465,0.0019989765714854,0.00631720433011651
-90.0,-135.0,-45.0,73,0.0034817983396351337,0.0033388559240847826,0.001030729035846889,0.007254923693835735
90.0,-45.0,135.0,73,0.0034817983396351337,0.0033388559240847826,0.001030729035846889,0.007254923693835735
-45.0,-45.0,45.0,73,0.0036095045506954193,0.003407306969165802,0.0011770215351134539,0.005538051016628742
135.0,-135.0,-135.0,73,0.0036095045506954193,0.003407306969165802,0.001177021418698132,0.005538051016628742
-135.0,-135.0,-90.0,73,0.003858560463413596,0.0037207985296845436,0.0009956390131264925,0.005046019796282053
45.0,-45.0,90.0,73,0.003858560463413596,0.0037207985296845436,0.0009956390131264925,0.005046019796282053
-180.0,-135.0,-90.0,73,0.0038769228849560022,0.003968423698097467,0.0009168985998257995,0.004489630460739136
0.0,-45.0,90.0,73,0.0038769228849560022,0.003968423698097467,0.0009168985998257995,0.004489630460739136
180.0,-135.0,-90.0,73,0.0038769228849560022,0.003968423698097467,0.0009168985998257995,0.004489630460739136
-90.0,-135.0,-135.0,73,0.003941707778722048,0.003588718129321933,0.0015390996122732759,0.005592848174273968
90.0,-45.0,45.0,73,0.003941707778722048,0.003588718129321933,0.0015390997286885977,0.005592848174273968
-90.0,-180.0,-90.0,73,0.0039743222296237946,0.003681153990328312,0.001570122316479683,0.006358511745929718
-90.0,180.0,-90.0,73,0.0039743222296237946,0.003681153990328312,0.001570122316479683,0.006358511745929718
90.0,0.0,90.0,73,0.0039743222296237946,0.003681153990328312,0.001570122316479683,0.006358511745929718
-135.0,-135.0,-180.0,73,0.004122703801840544,0.0034699703101068735,0.002306526992470026,0.004993364214897156
-45.0,-180.0,-90.0,73,0.004157392308115959,0.004063216503709555,0.001343742711469531,0.007233887445181608
-45.0,180.0,-90.0,73,0.004157392308115959,0.004063216503709555,0.001343742711469531,0.007233887445181608
135.0,0.0,90.0,73,0.004157392308115959,0.004063216503709555,0.001343742711469531,0.007233887445181608
-135.0,-135.0,180.0,73,0.004224093165248632,0.00367306568659842,0.0023312047123908997,0.004993364214897156
45.0,-45.0,0.0,73,0.004224093165248632,0.00367306568659842,0.0023312047123908997,0.004993364214897156
-45.0,-180.0,-45.0,73,0.004621494561433792,0.0039503308944404125,0.0020935290958732367,0.00814943015575409
-45.0,180.0,-45.0,73,0.004621494561433792,0.0039503308944404125,0.0020935290958732367,0.00814943015575409
135.0,0.0,135.0,73,0.004621494561433792,0.0039503308944404125,0.0020935290958732367,0.00814943015575409
-90.0,-135.0,0.0,73,0.004642522893846035,0.0040283952839672565,0.001762906089425087,0.0093970512971282
90.0,-45.0,180.0,73,0.004642522893846035,0.0040283952839672565,0.001762906089425087,0.0093970512971282
90.0,-45.0,-180.0,73,0.0046484386548399925,0.004040285479277372,0.001770967268384993,0.0093970512971282
-180.0,-90.0,-90.0,73,0.004765717312693596,0.004740617703646421,0.0011905697174370289,0.007090694271028042
-135.0,-90.0,-135.0,73,0.004765717312693596,0.004740617703646421,0.0011905697174370289,0.007090694271028042
-90.0,-90.0,180.0,73,0.004765717312693596,0.004740617703646421,0.0011905697174370289,0.007090694271028042
-45.0,-90.0,135.0,73,0.004765717312693596,0.004740617703646421,0.0011905697174370289,0.007090694271028042
0.0,-90.0,90.0,73,0.004765717312693596,0.004740617703646421,0.0011905697174370289,0.007090694271028042
45.0,-90.0,45.0,73,0.004765717312693596,0.004740617703646421,0.0011905697174370289,0.007090694271028042
90.0,-90.0,0.0,73,0.004765717312693596,0.004740617703646421,0.0011905697174370289,0.007090694271028042
135.0,-90.0,-45.0,73,0.004765717312693596,0.004740617703646421,0.0011905697174370289,0.007090694271028042
180.0,-90.0,-90.0,73,0.004765717312693596,0.004740617703646421,0.0011905697174370289,0.007090694271028042
-90.0,-90.0,-180.0,73,0.004797943402081728,0.004782389383763075,0.001168315066024661,0.007090694271028042
-180.0,0.0,135.0,73,0.004806288983672857,0.004308940377086401,0.002054551849141717,0.009411472827196121
0.0,-180.0,-45.0,73,0.004806288983672857,0.004308940377086401,0.002054551849141717,0.009411472827196121
0.0,180.0,-45.0,73,0.004806288983672857,0.004308940377086401,0.002054551849141717,0.009411472827196121
180.0,0.0,135.0,73,0.004806288983672857,0.004308940377086401,0.002054551849141717,0.009411472827196121
-90.0,-135.0,-180.0,73,0.004863352049142122,0.003967152442783117,0.0025270162150263786,0.007046522572636604
-180.0,-90.0,90.0,73,0.0049429237842559814,0.004963027313351631,0.0011964751174673438,0.009687847457826138
-135.0,-90.0,45.0,73,0.0049429237842559814,0.004963027313351631,0.0011964751174673438,0.009687847457826138
-90.0,-90.0,0.0,73,0.0049429237842559814,0.004963027313351631,0.0011964751174673438,0.009687847457826138
-45.0,-90.0,-45.0,73,0.0049429237842559814,0.004963027313351631,0.0011964751174673438,0.009687847457826138
0.0,-90.0,-90.0,73,0.0049429237842559814,0.004963027313351631,0.0011964751174673438,0.009687847457826138
45.0,-90.0,-135.0,73,0.0049429237842559814,0.004963027313351631,0.0011964751174673438,0.009687847457826138
90.0,-90.0,180.0,73,0.0049429237842559814,0.004963027313351631,0.0011964751174673438,0.009687847457826138
135.0,-90.0,135.0,73,0.0049429237842559814,0.004963027313351631,0.0011964751174673438,0.009687847457826138
180.0,-90.0,90.0,73,0.0049429237842559814,0.004963027313351631,0.0011964751174673438,0.009687847457826138
-90.0,-135.0,180.0,73,0.004994682036340237,0.004307636525481939,0.002465942408889532,0.007046522572636604
90.0,-45.0,0.0,73,0.004994682036340237,0.004307636525481939,0.002465942408889532,0.007046522572636604
90.0,-90.0,-180.0,73,0.005015001632273197,0.00498113501816988,0.0012137378798797727,0.009687847457826138
-180.0,-45.0,-180.0,73,0.005030856933444738,0.004350123926997185,0.0021635761950165033,0.0062812380492687225
180.0,-45.0,-180.0,73,0.005030856933444738,0.004350123926997185,0.0021635761950165033,0.0062812380492687225
-180.0,-45.0,180.0,73,0.005040222778916359,0.0044014970771968365,0.002172206761315465,0.0062812380492687225
0.0,-135.0,0.0,73,0.005040222778916359,0.0044014970771968365,0.002172206761315465,0.0062812380492687225
180.0,-45.0,180.0,73,0.005040222778916359,0.0044014970771968365,0.002172206761315465,0.0062812380492687225
-180.0,0.0,90.0,73,0.00504700280725956,0.005326304119080305,0.0015141972107812762,0.010015065781772137
0.0,-180.0,-90.0,73,0.00504700280725956,0.005326304119080305,0.0015141972107812762,0.010015065781772137
0.0,180.0,-90.0,73,0.00504700280725956,0.005326304119080305,0.0015141972107812762,0.010015065781772137
180.0,0.0,90.0,73,0.00504700280725956,0.005326304119080305,0.0015141972107812762,0.010015065781772137
-90.0,-45.0,135.0,73,0.005107556935399771,0.005357938352972269,0.001441211556084454,0.006648399867117405
90.0,-135.0,-45.0,73,0.005107556935399771,0.005357938352972269,0.001441211556084454,0.006648399867117405
-90.0,-135.0,135.0,73,0.005187875125557184,0.003951577469706535,0.0030886942986398935,0.009188649244606495
90.0,-45.0,-45.0,73,0.005187875125557184,0.003951577469706535,0.0030886942986398935,0.009188649244606495
-90.0,-135.0,90.0,73,0.0052063921466469765,0.003941127564758062,0.0030412536580115557,0.010764402337372303
90.0,-45.0,-90.0,73,0.0052063921466469765,0.003941127564758062,0.0030412536580115557,0.010764402337372303
-90.0,-135.0,45.0,73,0.005300086457282305,0.00439656525850296,0.0023867059499025345,0.010850724764168262
90.0,-45.0,-135.0,73,0.005300086457282305,0.00439656525850296,0.0023867059499025345,0.010850724764168262
-135.0,-180.0,-135.0,73,0.005379008129239082,0.004928089212626219,0.0026198807172477245,0.0075590829364955425
-135.0,180.0,-135.0,73,0.005379008129239082,0.004928089212626219,0.0026198807172477245,0.0075590829364955425
45.0,0.0,45.0,73,0.005379008129239082,0.004928089212626219,0.0026198807172477245,0.0075590829364955425
-135.0,-180.0,-90.0,73,0.005392693914473057,0.005167826544493437,0.001748297712765634,0.007901720702648163
-135.0,180.0,-90.0,73,0.005392693914473057,0.005167826544493437,0.001748297712765634,0.007901720702648163
45.0,0.0,90.0,73,0.005392693914473057,0.005167826544493437,0.001748297712765634,0.007901720702648163
-90.0,-45.0,45.0,73,0.00566078582778573,0.005839849356561899,0.0014045106945559382,0.008865485899150372
90.0,-135.0,-135.0,73,0.00566078582778573,0.005839849356561899,0.0014045106945559382,0.008865485899150372
-45.0,-135.0,45.0,73,0.0057446700520813465,0.004930329974740744,0.0027198789175599813,0.00934314914047718
135.0,-45.0,-135.0,73,0.0057446700520813465,0.004930329974740744,0.0027198789175599813,0.00934314914047718
-180.0,-135.0,180.0,73,0.0058642965741455555,0.005484342109411955,0.0019904766231775284,0.006989466957747936
0.0,-45.0,0.0,73,0.0058642965741455555,0.005484342109411955,0.0019904766231775284,0.006989466957747936
180.0,-135.0,180.0,73,0.0058642965741455555,0.005484342109411955,0.0019904766231775284,0.006989466957747936
-180.0,-135.0,-180.0,73,0.005918699782341719,0.005484336521476507,0.0020175122190266848,0.006989466957747936
180.0,-135.0,-180.0,73,0.005918699782341719,0.005484336521476507,0.0020175122190266848,0.006989466957747936
-135.0,-135.0,135.0,73,0.006072986871004105,0.0050757164135575294,0.002548443851992488,0.009317771531641483
45.0,-45.0,-45.0,73,0.006072986871004105,0.0050757164135575294,0.002548443851992488,0.009317771531641483
-45.0,-135.0,-135.0,73,0.0061058830469846725,0.00620592525228858,0.00155926204752177,0.008920283988118172
135.0,-45.0,45.0,73,0.0061058830469846725,0.00620592525228858,0.0015592619311064482,0.008920283988118172
-180.0,-180.0,-135.0,73,0.006190258543938398,0.006082845386117697,0.002274465514346957,0.0106025580316782
-180.0,180.0,-135.0,73,0.006190258543938398,0.006082845386117697,0.002274465514346957,0.0106025580316782
0.0,0.0,45.0,73,0.006190258543938398,0.006082845386117697,0.002274465514346957,0.0106025580316782
180.0,-180.0,-135.0,73,0.006190258543938398,0.006082845386117697,0.002274465514346957,0.0106025580316782
180.0,180.0,-135.0,73,0.006190258543938398,0.006082845386117697,0.002274465514346957,0.0106025580316782
-135.0,-135.0,-45.0,73,0.006198986899107695,0.006110008805990219,0.0011704100761562586,0.009392237290740013
45.0,-45.0,135.0,73,0.006198986899107695,0.006110008805990219,0.0011704100761562586,0.009392237290740013
-180.0,-180.0,-90.0,73,0.0064447373151779175,0.006599950138479471,0.0016860084142535925,0.010959524661302567
-180.0,180.0,-90.0,73,0.0064447373151779175,0.006599950138479471,0.0016860084142535925,0.010959524661302567
0.0,0.0,90.0,73,0.0064447373151779175,0.006599950138479471,0.0016860084142535925,0.010959524661302567
180.0,-180.0,-90.0,73,0.0064447373151779175,0.006599950138479471,0.0016860084142535925,0.010959524661302567
180.0,180.0,-90.0,73,0.0064447373151779175,0.006599950138479471,0.0016860084142535925,0.010959524661302567
-45.0,-90.0,-180.0,73,0.006613142788410187,0.006624200846999884,0.0018255802569910884,0.01122558768838644
-180.0,-90.0,-45.0,73,0.00661797309294343,0.006623898167163134,0.0018203504150733352,0.01122558768838644
-135.0,-90.0,-90.0,73,0.00661797309294343,0.006623898167163134,0.0018203504150733352,0.01122558768838644
-90.0,-90.0,-135.0,73,0.00661797309294343,0.006623898167163134,0.0018203504150733352,0.01122558768838644
-45.0,-90.0,180.0,73,0.00661797309294343,0.006623898167163134,0.0018203504150733352,0.01122558768838644
0.0,-90.0,135.0,73,0.00661797309294343,0.006623898167163134,0.0018203504150733352,0.01122558768838644
45.0,-90.0,90.0,73,0.00661797309294343,0.006623898167163134,0.0018203504150733352,0.01122558768838644
90.0,-90.0,45.0,73,0.00661797309294343,0.006623898167163134,0.0018203504150733352,0.01122558768838644
135.0,-90.0,0.0,73,0.00661797309294343,0.006623898167163134,0.0018203504150733352,0.01122558768838644
180.0,-90.0,-45.0,73,0.00661797309294343,0.006623898167163134,0.0018203504150733352,0.01122558768838644
-90.0,-180.0,-45.0,73,0.006648670416325331,0.006494630593806505,0.0017826363909989595,0.009727004915475845
-90.0,180.0,-45.0,73,0.006648670416325331,0.006494630593806505,0.0017826363909989595,0.009727004915475845
90.0,0.0,135.0,73,0.006648670416325331,0.006494630593806505,0.0017826363909989595,0.009727004915475845
-90.0,-180.0,-135.0,73,0.006799835246056318,0.006773596629500389,0.002665949519723654,0.00793093629181385
-90.0,180.0,-135.0,73,0.006799835246056318,0.006773596629500389,0.002665949519723654,0.00793093629181385
90.0,0.0,45.0,73,0.006799835246056318,0.006773596629500389,0.002665949519723654,0.00793093629181385
-135.0,0.0,135.0,73,0.006800690200179815,0.006833209190517664,0.0022860742174088955,0.012773843482136726
45.0,-180.0,-45.0,73,0.006800690200179815,0.006833209190517664,0.0022860742174088955,0.012773843482136726
45.0,180.0,-45.0,73,0.006800690200179815,0.006833209190517664,0.0022860742174088955,0.012773843482136726
-135.0,0.0,90.0,73,0.006811089813709259,0.0072477273643016815,0.0022417688742280006,0.01307286974042654
45.0,-180.0,-90.0,73,0.006811089813709259,0.0072477273643016815,0.0022417688742280006,0.01307286974042654
45.0,180.0,-90.0,73,0.006811089813709259,0.0072477273643016815,0.0022417688742280006,0.01307286974042654
-180.0,-90.0,45.0,73,0.007222210057079792,0.007475511636584997,0.0018825891893357038,0.013062055222690105
-135.0,-90.0,0.0,73,0.007222210057079792,0.007475511636584997,0.0018825891893357038,0.013062055222690105
-90.0,-90.0,-45.0,73,0.007222210057079792,0.007475511636584997,0.0018825891893357038,0.013062055222690105
-45.0,-90.0,-90.0,73,0.007222210057079792,0.007475511636584997,0.0018825891893357038,0.013062055222690105
0.0,-90.0,-135.0,73,0.007222210057079792,0.007475511636584997,0.0018825891893357038,0.013062055222690105
45.0,-90.0,180.0,73,0.007222210057079792,0.007475511636584997,0.0018825891893357038,0.013062055222690105
90.0,-90.0,135.0,73,0.007222210057079792,0.007475511636584997,0.0018825891893357038,0.013062055222690105
135.0,-90.0,90.0,73,0.007222210057079792,0.007475511636584997,0.0018825891893357038,0.013062055222690105
180.0,-90.0,45.0,73,0.007222210057079792,0.007475511636584997,0.0018825891893357038,0.013062055222690105
-45.0,0.0,90.0,73,0.007296630181372166,0.007679010275751352,0.0018824953585863113,0.013740702532231808
135.0,-180.0,-90.0,73,0.007296630181372166,0.007679010275751352,0.0018824953585863113,0.013740702532231808
135.0,180.0,-90.0,73,0.007296630181372166,0.007679010275751352,0.0018824953585863113,0.013740702532231808
45.0,-90.0,-180.0,73,0.007302660029381514,0.00747600756585598,0.0018376812804490328,0.013062055222690105
-45.0,-135.0,90.0,73,0.007373650558292866,0.006466253194957972,0.003147233510389924,0.012245239689946175
135.0,-45.0,-90.0,73,0.007373650558292866,0.006466253194957972,0.003147233510389924,0.012245239689946175
-135.0,-135.0,90.0,73,0.007458706386387348,0.0065770335495471954,0.0023065893910825253,0.01366398949176073
45.0,-45.0,-90.0,73,0.007458706386387348,0.0065770335495471954,0.0023065893910825253,0.01366398949176073
-135.0,-45.0,45.0,73,0.007564025465399027,0.00791624654084444,0.0020250275265425444,0.011234389618039131
45.0,-135.0,-135.0,73,0.007564025465399027,0.00791624654084444,0.0020250275265425444,0.011234389618039131
0.0,-90.0,-180.0,73,0.00759194977581501,0.007695131003856659,0.0022211880423128605,0.013699007220566273
-180.0,-90.0,0.0,73,0.00759853096678853,0.007711519952863455,0.0022089513950049877,0.013699007220566273
-135.0,-90.0,-45.0,73,0.00759853096678853,0.007711519952863455,0.0022089513950049877,0.013699007220566273
-90.0,-90.0,-90.0,73,0.00759853096678853,0.007711519952863455,0.0022089513950049877,0.013699007220566273
-45.0,-90.0,-135.0,73,0.00759853096678853,0.007711519952863455,0.0022089513950049877,0.013699007220566273
0.0,-90.0,180.0,73,0.00759853096678853,0.007711519952863455,0.0022089513950049877,0.013699007220566273
45.0,-90.0,135.0,73,0.00759853096678853,0.007711519952863455,0.0022089513950049877,0.013699007220566273
90.0,-90.0,90.0,73,0.00759853096678853,0.007711519952863455,0.0022089513950049877,0.013699007220566273
135.0,-90.0,45.0,73,0.00759853096678853,0.007711519952863455,0.0022089513950049877,0.013699007220566273
180.0,-90.0,0.0,73,0.00759853096678853,0.007711519952863455,0.0022089513950049877,0.013699007220566273
-90.0,0.0,90.0,73,0.007620448712259531,0.007886894978582859,0.001720698899589479,0.01461607962846756
90.0,-180.0,-90.0,73,0.007620448712259531,0.007886894978582859,0.001720698899589479,0.01461607962846756
90.0,180.0,-90.0,73,0.007620448712259531,0.007886894978582859,0.001720698899589479,0.01461607962846756
-45.0,-45.0,135.0,73,0.00790352001786232,0.008537055924534798,0.0020308091770857573,0.008963361382484436
135.0,-135.0,-45.0,73,0.00790352001786232,0.008537055924534798,0.0020308091770857573,0.008963361382484436
-180.0,-45.0,45.0,73,0.007941573858261108,0.008605831302702427,0.002107362961396575,0.01125708594918251
0.0,-135.0,-135.0,73,0.007941573858261108,0.008605831302702427,0.002107362961396575,0.01125708594918251
180.0,-45.0,45.0,73,0.007941573858261108,0.008605831302702427,0.002107362961396575,0.01125708594918251
-45.0,-135.0,-180.0,73,0.008145997300744057,0.007656946312636137,0.0028189164586365223,0.011946228332817554
-135.0,-45.0,180.0,73,0.00817115418612957,0.008021743968129158,0.0026027963031083345,0.009310219436883926
45.0,-135.0,0.0,73,0.00817115418612957,0.008021743968129158,0.0026027963031083345,0.009310219436883926
-135.0,-135.0,0.0,73,0.008195827715098858,0.00822294782847166,0.0016075021121650934,0.013716645538806915
45.0,-45.0,180.0,73,0.008195827715098858,0.00822294782847166,0.0016075021121650934,0.013716645538806915
-135.0,-45.0,-180.0,73,0.008200003765523434,0.008014737628400326,0.002555284881964326,0.009310219436883926
45.0,-45.0,-180.0,73,0.008206669241189957,0.008222895674407482,0.0016117807244881988,0.013716645538806915
-45.0,-135.0,180.0,73,0.008261729031801224,0.007656945381313562,0.0026232872623950243,0.011946228332817554
135.0,-45.0,0.0,73,0.008261729031801224,0.007656945381313562,0.0026232872623950243,0.011946228332817554
-45.0,-135.0,135.0,73,0.008305683732032776,0.007674614433199167,0.0031473401468247175,0.013323470018804073
135.0,-45.0,-45.0,73,0.008305683732032776,0.007674614433199167,0.0031473401468247175,0.013323470018804073
-180.0,-135.0,-45.0,73,0.008591912686824799,0.00896409247070551,0.001540101831778884,0.010099895298480988
0.0,-45.0,135.0,73,0.008591912686824799,0.00896409247070551,0.001540101831778884,0.010099895298480988
180.0,-135.0,-45.0,73,0.008591912686824799,0.00896409247070551,0.001540101831778884,0.010099895298480988
-90.0,135.0,-90.0,73,0.008627067320048809,0.008244247175753117,0.0031558426562696695,0.015339079312980175
90.0,45.0,90.0,73,0.008627067320048809,0.008244247175753117,0.0031558426562696695,0.015339079312980175
-135.0,-135.0,45.0,73,0.008715571835637093,0.0083420155569911,0.002053663367405534,0.015486064366996288
45.0,-45.0,-135.0,73,0.008715571835637093,0.0083420155569911,0.002053663367405534,0.015486064366996288
-45.0,0.0,45.0,73,0.008758550509810448,0.00904256571084261,0.0019419683376327157,0.015278532169759274
135.0,-180.0,-135.0,73,0.008758550509810448,0.00904256571084261,0.0019419683376327157,0.015278532169759274
135.0,180.0,-135.0,73,0.008758550509810448,0.00904256571084261,0.0019419683376327157,0.015278532169759274
-45.0,-45.0,0.0,73,0.008808828890323639,0.008914672769606113,0.0019229883328080177,0.011865539476275444
135.0,-135.0,180.0,73,0.008808828890323639,0.008914672769606113,0.0019229883328080177,0.011865539476275444
-45.0,135.0,-90.0,73,0.008821380324661732,0.008283805102109909,0.003231255104765296,0.01599699817597866
135.0,45.0,90.0,73,0.008821380324661732,0.008283805102109909,0.003231255104765296,0.01599699817597866
135.0,-135.0,-180.0,73,0.008911537006497383,0.008972786366939545,0.0018723678076639771,0.011865539476275444
-45.0,-180.0,-135.0,73,0.008976390585303307,0.009472492150962353,0.0029333927668631077,0.011500289663672447
-45.0,180.0,-135.0,73,0.008976390585303307,0.009472492150962353,0.002933392534032464,0.011500289663672447
135.0,0.0,45.0,73,0.008976390585303307,0.009472492150962353,0.0029333927668631077,0.011500289663672447
-90.0,0.0,135.0,73,0.009267433546483517,0.00979106966406107,0.0027570913080126047,0.01626691408455372
90.0,-180.0,-45.0,73,0.009267433546483517,0.00979106966406107,0.0027570913080126047,0.01626691408455372
90.0,180.0,-45.0,73,0.009267433546483517,0.00979106966406107,0.0027570913080126047,0.01626691408455372
-45.0,-180.0,0.0,73,0.009359057992696762,0.008785084821283817,0.0030843336135149,0.013710607774555683
-45.0,180.0,0.0,73,0.009359057992696762,0.008785084821283817,0.0030843336135149,0.013710607774555683
135.0,0.0,180.0,73,0.009359057992696762,0.008785084821283817,0.0030843336135149,0.013710607774555683
135.0,0.0,-180.0,73,0.009371324442327023,0.008785069920122623,0.0030879657715559006,0.013710607774555683
-180.0,0.0,180.0,73,0.009431806392967701,0.008980334736406803,0.003212899435311556,0.01471906341612339
0.0,-180.0,0.0,73,0.009431806392967701,0.008980334736406803,0.003212899435311556,0.01471906341612339
0.0,180.0,0.0,73,0.009431806392967701,0.008980334736406803,0.003212899435311556,0.01471906341612339
180.0,0.0,180.0,73,0.009431806392967701,0.008980334736406803,0.003212899435311556,0.01471906341612339
-180.0,0.0,-180.0,73,0.009470121935009956,0.008995048701763153,0.0031926294323056936,0.01471906341612339
180.0,0.0,-180.0,73,0.009470121935009956,0.008995048701763153,0.0031926294323056936,0.01471906341612339
